ticket,fecha_venta,id_local,local,tipo_local,id_ciudad,ciudad,estado,pais,venta_ticket,item,id_estilo,id_medida,cantidad,estilo,medida,precio_lista,precio_venta,venta_item,costo_unitario,costo_venta,utilidad,id_tipo_calzado,tipo_calzado
59306,18/03/2021,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,2033.00,1,D005,23N,1,SERENA STORM,23 NORMAL,2033.00,2033.00,2033.00,459.00,459.00,1574.00, D ,DAMA
59326,18/03/2021,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1866.00,1,C003,19N,1,CONFORT NEW YORK,19 NORMAL,1866.00,1866.00,1866.00,396.00,396.00,1470.00, C ,CABALLERO
59350,18/03/2021,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1591.00,1,D004,19M,1,PANAMA,19 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
59360,18/03/2021,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1357.00,1,D003,25N,1,MERLE POINT,25 NORMAL,1357.00,1357.00,1357.00,442.00,442.00,915.00, D ,DAMA
59363,18/03/2021,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1333.00,1,D006,26N,1,COLORFUL SPRING,26 NORMAL,1333.00,1333.00,1333.00,380.00,380.00,953.00, D ,DAMA
59375,18/03/2021,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,1830.00,1,D004,22M,1,PANAMA,22 Y MEDIO,1830.00,1830.00,1830.00,421.00,421.00,1409.00, D ,DAMA
59378,18/03/2021,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1507.00,1,C001,29N,1,COMFORT VERONA,29 NORMAL,1507.00,1507.00,1507.00,393.00,393.00,1114.00, C ,CABALLERO
59386,19/03/2021,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA,JALISCO,MÉXICO,5312.00,1,D002,19N,4,TANGERINE,19 NORMAL,1328.00,1328.00,5312.00,386.00,1544.00,3768.00, D ,DAMA
59388,19/03/2021,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1591.00,1,D004,21N,1,PANAMA,21 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
59394,19/03/2021,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1212.00,1,D003,23M,1,MERLE POINT,23 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
59421,19/03/2021,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1830.00,1,D004,27M,1,PANAMA,27 Y MEDIO,1830.00,1830.00,1830.00,421.00,421.00,1409.00, D ,DAMA
59424,19/03/2021,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,2102.00,1,C002,22N,1,CONFORT MILAN,22 NORMAL,2102.00,2102.00,2102.00,420.00,420.00,1682.00, C ,CABALLERO
59431,19/03/2021,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,1128.00,1,D007,23N,1,REFLEXION EDGE,23 NORMAL,1128.00,1128.00,1128.00,387.00,387.00,741.00, D ,DAMA
59437,19/03/2021,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1844.00,1,C002,26M,1,CONFORT MILAN,26 Y MEDIO,1844.00,1844.00,1844.00,420.00,420.00,1424.00, C ,CABALLERO
59467,19/03/2021,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1507.00,1,C001,24M,1,COMFORT VERONA,24 Y MEDIO,1507.00,1507.00,1507.00,393.00,393.00,1114.00, C ,CABALLERO
59488,19/03/2021,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,941.00,1,U002,26M,1,MINIMAL ECHO,26 Y MEDIO,941.00,941.00,941.00,460.00,460.00,481.00, U ,UNISEX
59514,19/03/2021,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1591.00,1,D004,26N,1,PANAMA,26 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
59516,19/03/2021,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1357.00,1,D003,27M,1,MERLE POINT,27 Y MEDIO,1357.00,1357.00,1357.00,442.00,442.00,915.00, D ,DAMA
59526,19/03/2021,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,1830.00,1,D004,20N,1,PANAMA,20 NORMAL,1830.00,1830.00,1830.00,421.00,421.00,1409.00, D ,DAMA
59543,20/03/2021,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1799.00,1,S001,27N,1,RAPTOR,27 NORMAL,1799.00,1799.00,1799.00,434.00,434.00,1365.00, S ,DEPORTIVO
59572,20/03/2021,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1583.00,1,S002,27M,1,CITUAN,27 Y MEDIO,1583.00,1583.00,1583.00,394.00,394.00,1189.00, S ,DEPORTIVO
59578,20/03/2021,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1844.00,1,C002,21N,1,CONFORT MILAN,21 NORMAL,1844.00,1844.00,1844.00,420.00,420.00,1424.00, C ,CABALLERO
59581,20/03/2021,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1361.00,1,D001,18M,1,SPLEND MARNA,18 Y MEDIO,1361.00,1361.00,1361.00,397.00,397.00,964.00, D ,DAMA
59585,20/03/2021,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,4087.00,1,S001,19M,1,RAPTOR,19 Y MEDIO,1799.00,1799.00,1799.00,434.00,434.00,1365.00, S ,DEPORTIVO
59585,20/03/2021,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,4087.00,2,U002,19M,2,MINIMAL ECHO,19 Y MEDIO,1144.00,1144.00,2288.00,460.00,920.00,1368.00, U ,UNISEX
59595,20/03/2021,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1865.00,1,D005,21M,1,SERENA STORM,21 Y MEDIO,1865.00,1865.00,1865.00,459.00,459.00,1406.00, D ,DAMA
59603,20/03/2021,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1660.00,1,C002,18N,1,CONFORT MILAN,18 NORMAL,1660.00,1660.00,1660.00,420.00,420.00,1240.00, C ,CABALLERO
59610,21/03/2021,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA,PUEBLA,MÉXICO,1524.00,1,S001,26N,1,RAPTOR,26 NORMAL,1524.00,1524.00,1524.00,434.00,434.00,1090.00, S ,DEPORTIVO
59615,21/03/2021,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,1153.00,1,C004,27N,1,MIRIDIA,27 NORMAL,1153.00,1153.00,1153.00,392.00,392.00,761.00, C ,CABALLERO
59622,21/03/2021,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,900.00,1,U001,30M,1,RELAX UNIVERSE,30 Y MEDIO,900.00,900.00,900.00,424.00,424.00,476.00, U ,UNISEX
59633,21/03/2021,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,901.00,1,C004,29N,1,MIRIDIA,29 NORMAL,901.00,901.00,901.00,392.00,392.00,509.00, C ,CABALLERO
59635,21/03/2021,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1621.00,1,S001,22M,1,RAPTOR,22 Y MEDIO,1621.00,1621.00,1621.00,434.00,434.00,1187.00, S ,DEPORTIVO
59646,21/03/2021,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1333.00,1,D006,27M,1,COLORFUL SPRING,27 Y MEDIO,1333.00,1333.00,1333.00,380.00,380.00,953.00, D ,DAMA
59656,21/03/2021,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,985.00,1,C004,19M,1,MIRIDIA,19 Y MEDIO,1048.00,985.00,985.00,392.00,392.00,593.00, C ,CABALLERO
59665,21/03/2021,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,1144.00,1,U002,25N,1,MINIMAL ECHO,25 NORMAL,1144.00,1144.00,1144.00,460.00,460.00,684.00, U ,UNISEX
59669,21/03/2021,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1507.00,1,C001,24M,1,COMFORT VERONA,24 Y MEDIO,1507.00,1507.00,1507.00,393.00,393.00,1114.00, C ,CABALLERO
59684,21/03/2021,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1660.00,1,C002,21N,1,CONFORT MILAN,21 NORMAL,1660.00,1660.00,1660.00,420.00,420.00,1240.00, C ,CABALLERO
59687,21/03/2021,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,6952.00,1,S003,29N,4,ULTRA-ALIVE,29 NORMAL,1738.00,1738.00,6952.00,388.00,1552.00,5400.00, S ,DEPORTIVO
59711,22/03/2021,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1866.00,1,C003,28N,1,CONFORT NEW YORK,28 NORMAL,1866.00,1866.00,1866.00,396.00,396.00,1470.00, C ,CABALLERO
59718,22/03/2021,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,1128.00,1,D007,25M,1,REFLEXION EDGE,25 Y MEDIO,1128.00,1128.00,1128.00,387.00,387.00,741.00, D ,DAMA
59725,22/03/2021,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1738.00,1,S003,23N,1,ULTRA-ALIVE,23 NORMAL,1738.00,1738.00,1738.00,388.00,388.00,1350.00, S ,DEPORTIVO
59742,22/03/2021,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1212.00,1,D003,23M,1,MERLE POINT,23 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
59750,22/03/2021,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA,PUEBLA,MÉXICO,1524.00,1,S001,19N,1,RAPTOR,19 NORMAL,1524.00,1524.00,1524.00,434.00,434.00,1090.00, S ,DEPORTIVO
59761,22/03/2021,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,1756.00,1,D004,25N,1,PANAMA,25 NORMAL,1830.00,1756.00,1756.00,421.00,421.00,1335.00, D ,DAMA
59771,23/03/2021,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,2102.00,1,C002,21N,1,CONFORT MILAN,21 NORMAL,2102.00,2102.00,2102.00,420.00,420.00,1682.00, C ,CABALLERO
59802,23/03/2021,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,1128.00,1,D007,18N,1,REFLEXION EDGE,18 NORMAL,1128.00,1128.00,1128.00,387.00,387.00,741.00, D ,DAMA
59803,23/03/2021,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1272.00,1,D001,27N,1,SPLEND MARNA,27 NORMAL,1272.00,1272.00,1272.00,397.00,397.00,875.00, D ,DAMA
59806,23/03/2021,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1064.00,1,D007,19N,1,REFLEXION EDGE,19 NORMAL,1064.00,1064.00,1064.00,387.00,387.00,677.00, D ,DAMA
59816,23/03/2021,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1660.00,1,C002,22N,1,CONFORT MILAN,22 NORMAL,1660.00,1660.00,1660.00,420.00,420.00,1240.00, C ,CABALLERO
59847,23/03/2021,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1999.00,1,S003,24M,1,ULTRA-ALIVE,24 Y MEDIO,1999.00,1999.00,1999.00,388.00,388.00,1611.00, S ,DEPORTIVO
59849,23/03/2021,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,947.00,1,D007,19N,1,REFLEXION EDGE,19 NORMAL,947.00,947.00,947.00,387.00,387.00,560.00, D ,DAMA
59852,23/03/2021,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1830.00,1,D004,26M,1,PANAMA,26 Y MEDIO,1830.00,1830.00,1830.00,421.00,421.00,1409.00, D ,DAMA
59853,23/03/2021,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1830.00,1,D004,20N,1,PANAMA,20 NORMAL,1830.00,1830.00,1830.00,421.00,421.00,1409.00, D ,DAMA
59862,23/03/2021,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1507.00,1,C001,28N,1,COMFORT VERONA,28 NORMAL,1507.00,1507.00,1507.00,393.00,393.00,1114.00, C ,CABALLERO
59881,24/03/2021,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,1799.00,1,S001,29M,1,RAPTOR,29 Y MEDIO,1799.00,1799.00,1799.00,434.00,434.00,1365.00, S ,DEPORTIVO
59902,24/03/2021,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1212.00,1,D003,25N,1,MERLE POINT,25 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
59911,24/03/2021,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1333.00,1,D006,27M,1,COLORFUL SPRING,27 Y MEDIO,1333.00,1333.00,1333.00,380.00,380.00,953.00, D ,DAMA
59912,24/03/2021,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,3473.00,2,D005,23N,1,SERENA STORM,23 NORMAL,2033.00,2033.00,2033.00,459.00,459.00,1574.00, D ,DAMA
59912,24/03/2021,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,3473.00,1,D006,24N,1,COLORFUL SPRING,24 NORMAL,1440.00,1440.00,1440.00,380.00,380.00,1060.00, D ,DAMA
59927,24/03/2021,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA,JALISCO,MÉXICO,901.00,1,C004,22N,1,MIRIDIA,22 NORMAL,901.00,901.00,901.00,392.00,392.00,509.00, C ,CABALLERO
59938,24/03/2021,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1361.00,1,D001,18M,1,SPLEND MARNA,18 Y MEDIO,1361.00,1361.00,1361.00,397.00,397.00,964.00, D ,DAMA
59947,24/03/2021,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1830.00,1,D004,25M,1,PANAMA,25 Y MEDIO,1830.00,1830.00,1830.00,421.00,421.00,1409.00, D ,DAMA
59953,24/03/2021,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,855.00,1,U001,27N,1,RELAX UNIVERSE,27 NORMAL,900.00,855.00,855.00,424.00,424.00,431.00, U ,UNISEX
59954,24/03/2021,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,1144.00,1,U002,20M,1,MINIMAL ECHO,20 Y MEDIO,1144.00,1144.00,1144.00,460.00,460.00,684.00, U ,UNISEX
59969,24/03/2021,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,900.00,1,U001,18M,1,RELAX UNIVERSE,18 Y MEDIO,900.00,900.00,900.00,424.00,424.00,476.00, U ,UNISEX
59970,24/03/2021,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1328.00,1,D002,23N,1,TANGERINE,23 NORMAL,1328.00,1328.00,1328.00,386.00,386.00,942.00, D ,DAMA
59977,25/03/2021,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1296.00,1,C001,24N,1,COMFORT VERONA,24 NORMAL,1296.00,1296.00,1296.00,393.00,393.00,903.00, C ,CABALLERO
59984,25/03/2021,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,2030.00,1,S002,20M,1,CITUAN,20 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
59990,25/03/2021,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1621.00,1,S001,19N,1,RAPTOR,19 NORMAL,1621.00,1621.00,1621.00,434.00,434.00,1187.00, S ,DEPORTIVO
59991,25/03/2021,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1069.00,1,U002,18N,1,MINIMAL ECHO,18 NORMAL,1069.00,1069.00,1069.00,460.00,460.00,609.00, U ,UNISEX
59995,25/03/2021,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1999.00,1,S003,20M,1,ULTRA-ALIVE,20 Y MEDIO,1999.00,1999.00,1999.00,388.00,388.00,1611.00, S ,DEPORTIVO
59999,25/03/2021,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,3816.00,1,D001,22N,3,SPLEND MARNA,22 NORMAL,1272.00,1272.00,3816.00,397.00,1191.00,2625.00, D ,DAMA
60007,26/03/2021,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1296.00,1,C001,27N,1,COMFORT VERONA,27 NORMAL,1296.00,1296.00,1296.00,393.00,393.00,903.00, C ,CABALLERO
60013,26/03/2021,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1212.00,1,D003,19N,1,MERLE POINT,19 NORMAL,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
60029,26/03/2021,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1844.00,1,C002,22M,1,CONFORT MILAN,22 Y MEDIO,1844.00,1844.00,1844.00,420.00,420.00,1424.00, C ,CABALLERO
60034,26/03/2021,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1357.00,1,D003,20N,1,MERLE POINT,20 NORMAL,1357.00,1357.00,1357.00,442.00,442.00,915.00, D ,DAMA
60038,26/03/2021,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1026.00,1,U001,21M,1,RELAX UNIVERSE,21 Y MEDIO,1026.00,1026.00,1026.00,424.00,424.00,602.00, U ,UNISEX
60040,26/03/2021,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1738.00,1,S003,21M,1,ULTRA-ALIVE,21 Y MEDIO,1738.00,1738.00,1738.00,388.00,388.00,1350.00, S ,DEPORTIVO
60041,26/03/2021,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1361.00,1,D001,26N,1,SPLEND MARNA,26 NORMAL,1361.00,1361.00,1361.00,397.00,397.00,964.00, D ,DAMA
60059,26/03/2021,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1799.00,1,S001,18M,1,RAPTOR,18 Y MEDIO,1799.00,1799.00,1799.00,434.00,434.00,1365.00, S ,DEPORTIVO
60068,26/03/2021,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1448.00,1,D004,26N,1,PANAMA,26 NORMAL,1448.00,1448.00,1448.00,421.00,421.00,1027.00, D ,DAMA
60088,26/03/2021,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1507.00,1,C001,24M,1,COMFORT VERONA,24 Y MEDIO,1507.00,1507.00,1507.00,393.00,393.00,1114.00, C ,CABALLERO
60110,26/03/2021,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1621.00,1,S001,18M,1,RAPTOR,18 Y MEDIO,1621.00,1621.00,1621.00,434.00,434.00,1187.00, S ,DEPORTIVO
60115,26/03/2021,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1459.00,1,D002,18N,1,TANGERINE,18 NORMAL,1459.00,1459.00,1459.00,386.00,386.00,1073.00, D ,DAMA
60129,27/03/2021,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1681.00,1,C003,22M,1,CONFORT NEW YORK,22 Y MEDIO,1681.00,1681.00,1681.00,396.00,396.00,1285.00, C ,CABALLERO
60135,27/03/2021,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1865.00,1,D005,27M,1,SERENA STORM,27 Y MEDIO,1865.00,1865.00,1865.00,459.00,459.00,1406.00, D ,DAMA
60151,27/03/2021,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1026.00,1,U001,21N,1,RELAX UNIVERSE,21 NORMAL,1026.00,1026.00,1026.00,424.00,424.00,602.00, U ,UNISEX
60173,27/03/2021,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1738.00,1,S003,28N,1,ULTRA-ALIVE,28 NORMAL,1738.00,1738.00,1738.00,388.00,388.00,1350.00, S ,DEPORTIVO
60182,28/03/2021,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,1279.00,1,D006,26N,1,COLORFUL SPRING,26 NORMAL,1333.00,1279.00,1279.00,380.00,380.00,899.00, D ,DAMA
60217,28/03/2021,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,1799.00,1,S001,24M,1,RAPTOR,24 Y MEDIO,1799.00,1799.00,1799.00,434.00,434.00,1365.00, S ,DEPORTIVO
60219,28/03/2021,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1507.00,1,C001,29M,1,COMFORT VERONA,29 Y MEDIO,1507.00,1507.00,1507.00,393.00,393.00,1114.00, C ,CABALLERO
60224,28/03/2021,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1196.00,1,D001,24N,1,SPLEND MARNA,24 NORMAL,1196.00,1196.00,1196.00,397.00,397.00,799.00, D ,DAMA
60234,28/03/2021,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,900.00,1,U001,25N,1,RELAX UNIVERSE,25 NORMAL,900.00,900.00,900.00,424.00,424.00,476.00, U ,UNISEX
60246,28/03/2021,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1621.00,1,S001,18N,1,RAPTOR,18 NORMAL,1621.00,1621.00,1621.00,434.00,434.00,1187.00, S ,DEPORTIVO
60250,28/03/2021,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,1296.00,1,C001,25M,1,COMFORT VERONA,25 Y MEDIO,1296.00,1296.00,1296.00,393.00,393.00,903.00, C ,CABALLERO
60259,28/03/2021,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1196.00,1,D001,19N,1,SPLEND MARNA,19 NORMAL,1196.00,1196.00,1196.00,397.00,397.00,799.00, D ,DAMA
60266,28/03/2021,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,1523.00,1,S001,25M,1,RAPTOR,25 Y MEDIO,1621.00,1523.00,1523.00,434.00,434.00,1089.00, S ,DEPORTIVO
60276,28/03/2021,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1621.00,1,S001,18N,1,RAPTOR,18 NORMAL,1621.00,1621.00,1621.00,434.00,434.00,1187.00, S ,DEPORTIVO
60327,28/03/2021,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,900.00,1,U001,19N,1,RELAX UNIVERSE,19 NORMAL,900.00,900.00,900.00,424.00,424.00,476.00, U ,UNISEX
60331,28/03/2021,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1258.00,1,C001,29M,1,COMFORT VERONA,29 Y MEDIO,1311.00,1258.00,1258.00,393.00,393.00,865.00, C ,CABALLERO
60339,28/03/2021,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1459.00,1,D002,21M,1,TANGERINE,21 Y MEDIO,1459.00,1459.00,1459.00,386.00,386.00,1073.00, D ,DAMA
60365,28/03/2021,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1212.00,1,D003,22M,1,MERLE POINT,22 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
60382,29/03/2021,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1585.00,1,D005,19N,1,SERENA STORM,19 NORMAL,1585.00,1585.00,1585.00,459.00,459.00,1126.00, D ,DAMA
60394,29/03/2021,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1862.00,1,S002,23N,1,CITUAN,23 NORMAL,1862.00,1862.00,1862.00,394.00,394.00,1468.00, S ,DEPORTIVO
60408,29/03/2021,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1844.00,1,C002,19N,1,CONFORT MILAN,19 NORMAL,1844.00,1844.00,1844.00,420.00,420.00,1424.00, C ,CABALLERO
60414,29/03/2021,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,3329.00,2,C001,27M,1,COMFORT VERONA,27 Y MEDIO,1296.00,1296.00,1296.00,393.00,393.00,903.00, C ,CABALLERO
